"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"8/1/2022 12 a.m. EDT",0,24,94,0,5662,457
FPC,"8/1/2022 1 a.m. EDT",0,25,93,0,5298,410
FPC,"8/1/2022 2 a.m. EDT",0,24,93,0,4746,405
FPC,"8/1/2022 3 a.m. EDT",0,25,94,0,4340,405
FPC,"8/1/2022 4 a.m. EDT",0,24,95,0,4021,401
FPC,"8/1/2022 5 a.m. EDT",0,25,95,0,3970,405
FPC,"8/1/2022 6 a.m. EDT",0,25,92,0,4083,402
FPC,"8/1/2022 7 a.m. EDT",0,24,94,0,4236,405
FPC,"8/1/2022 8 a.m. EDT",97,25,94,0,4352,406
FPC,"8/1/2022 9 a.m. EDT",427,25,94,0,4651,408
FPC,"8/1/2022 10 a.m. EDT",647,24,91,0,5121,407
FPC,"8/1/2022 11 a.m. EDT",698,25,91,0,5774,433
FPC,"8/1/2022 12 p.m. EDT",667,22,89,0,6703,436
FPC,"8/1/2022 1 p.m. EDT",692,22,90,13,7218,622
FPC,"8/1/2022 2 p.m. EDT",645,22,87,38,7562,940
FPC,"8/1/2022 3 p.m. EDT",581,21,86,43,7654,1186
FPC,"8/1/2022 4 p.m. EDT",630,22,86,86,7703,1256
FPC,"8/1/2022 5 p.m. EDT",586,22,88,139,7847,1257
FPC,"8/1/2022 6 p.m. EDT",524,37,87,217,7837,1254
FPC,"8/1/2022 7 p.m. EDT",347,19,89,285,7832,1253
FPC,"8/1/2022 8 p.m. EDT",134,19,88,203,7744,1251
FPC,"8/1/2022 9 p.m. EDT",3,19,88,62,7347,1255
FPC,"8/1/2022 10 p.m. EDT",0,22,87,0,6599,1256
FPC,"8/1/2022 11 p.m. EDT",0,22,89,0,5387,1251
FPC,"8/2/2022 12 a.m. EDT",0,22,87,0,4676,1254
FPC,"8/2/2022 1 a.m. EDT",0,22,88,0,4232,1209
FPC,"8/2/2022 2 a.m. EDT",0,23,90,0,3919,924
FPC,"8/2/2022 3 a.m. EDT",0,22,87,0,3860,550
FPC,"8/2/2022 4 a.m. EDT",0,22,87,0,3789,412
FPC,"8/2/2022 5 a.m. EDT",0,23,90,0,3842,411
FPC,"8/2/2022 6 a.m. EDT",0,22,88,0,4016,410
FPC,"8/2/2022 7 a.m. EDT",0,8,90,0,4271,410
FPC,"8/2/2022 8 a.m. EDT",101,0,89,0,4494,409
FPC,"8/2/2022 9 a.m. EDT",446,0,89,0,4756,411
FPC,"8/2/2022 10 a.m. EDT",570,0,83,0,5326,410
FPC,"8/2/2022 11 a.m. EDT",670,0,87,0,5914,413
FPC,"8/2/2022 12 p.m. EDT",702,0,87,0,6530,431
FPC,"8/2/2022 1 p.m. EDT",724,0,83,0,7159,554
FPC,"8/2/2022 2 p.m. EDT",645,0,76,0,7291,975
FPC,"8/2/2022 3 p.m. EDT",576,0,71,0,7509,941
FPC,"8/2/2022 4 p.m. EDT",530,0,73,21,7498,1221
FPC,"8/2/2022 5 p.m. EDT",478,11,69,47,7538,1232
FPC,"8/2/2022 6 p.m. EDT",359,36,67,44,7548,1178
FPC,"8/2/2022 7 p.m. EDT",210,20,60,44,7614,1022
FPC,"8/2/2022 8 p.m. EDT",43,19,56,2,7298,963
FPC,"8/2/2022 9 p.m. EDT",1,17,51,0,6803,891
FPC,"8/2/2022 10 p.m. EDT",0,17,47,0,6569,548
FPC,"8/2/2022 11 p.m. EDT",0,20,53,0,5970,407
FPC,"8/3/2022 12 a.m. EDT",0,20,50,0,5197,409
FPC,"8/3/2022 1 a.m. EDT",0,20,52,0,4685,425
FPC,"8/3/2022 2 a.m. EDT",0,21,50,0,4083,420
FPC,"8/3/2022 3 a.m. EDT",0,20,51,0,3596,424
FPC,"8/3/2022 4 a.m. EDT",0,21,50,0,3406,424
FPC,"8/3/2022 5 a.m. EDT",0,21,51,0,3232,420
FPC,"8/3/2022 6 a.m. EDT",0,22,52,0,3432,423
FPC,"8/3/2022 7 a.m. EDT",0,21,51,0,3975,425
FPC,"8/3/2022 8 a.m. EDT",56,22,49,0,4298,422
FPC,"8/3/2022 9 a.m. EDT",281,21,52,0,4678,434
FPC,"8/3/2022 10 a.m. EDT",571,22,49,0,4978,465
FPC,"8/3/2022 11 a.m. EDT",638,22,51,0,5552,476
FPC,"8/3/2022 12 p.m. EDT",727,22,50,0,6285,555
FPC,"8/3/2022 1 p.m. EDT",728,22,55,0,6570,655
FPC,"8/3/2022 2 p.m. EDT",685,21,59,0,6913,770
FPC,"8/3/2022 3 p.m. EDT",667,22,61,0,7051,938
FPC,"8/3/2022 4 p.m. EDT",704,22,62,0,7251,1000
FPC,"8/3/2022 5 p.m. EDT",611,22,62,0,7445,1132
FPC,"8/3/2022 6 p.m. EDT",536,37,62,0,7451,1088
FPC,"8/3/2022 7 p.m. EDT",338,19,62,0,7339,981
FPC,"8/3/2022 8 p.m. EDT",79,19,62,0,7101,1027
FPC,"8/3/2022 9 p.m. EDT",6,16,62,0,6835,931
FPC,"8/3/2022 10 p.m. EDT",0,16,61,0,6527,695
FPC,"8/3/2022 11 p.m. EDT",0,17,62,0,5730,523
FPC,"8/4/2022 12 a.m. EDT",0,20,62,0,4899,434
FPC,"8/4/2022 1 a.m. EDT",0,21,62,0,4433,420
FPC,"8/4/2022 2 a.m. EDT",0,21,58,0,3957,418
FPC,"8/4/2022 3 a.m. EDT",0,20,51,0,3595,415
FPC,"8/4/2022 4 a.m. EDT",0,19,61,0,3420,417
FPC,"8/4/2022 5 a.m. EDT",0,20,63,0,3321,418
FPC,"8/4/2022 6 a.m. EDT",0,20,61,0,3461,413
FPC,"8/4/2022 7 a.m. EDT",0,20,60,0,3783,419
FPC,"8/4/2022 8 a.m. EDT",106,20,59,0,4009,419
FPC,"8/4/2022 9 a.m. EDT",477,20,57,0,4272,417
FPC,"8/4/2022 10 a.m. EDT",673,21,59,0,4897,421
FPC,"8/4/2022 11 a.m. EDT",735,20,59,1,5604,419
FPC,"8/4/2022 12 p.m. EDT",724,21,59,100,6398,423
FPC,"8/4/2022 1 p.m. EDT",679,24,58,142,6734,723
FPC,"8/4/2022 2 p.m. EDT",710,25,59,90,7078,907
FPC,"8/4/2022 3 p.m. EDT",658,25,58,19,7418,1044
FPC,"8/4/2022 4 p.m. EDT",675,24,68,46,7510,1149
FPC,"8/4/2022 5 p.m. EDT",598,25,69,46,7592,1233
FPC,"8/4/2022 6 p.m. EDT",415,36,67,43,7533,1273
FPC,"8/4/2022 7 p.m. EDT",311,21,69,34,7284,1232
FPC,"8/4/2022 8 p.m. EDT",82,22,69,36,7182,973
FPC,"8/4/2022 9 p.m. EDT",3,22,68,5,7012,749
FPC,"8/4/2022 10 p.m. EDT",0,22,70,0,6718,542
FPC,"8/4/2022 11 p.m. EDT",0,23,69,0,6030,450
FPC,"8/5/2022 12 a.m. EDT",0,23,70,0,5418,232
FPC,"8/5/2022 1 a.m. EDT",0,48,71,0,4872,195
FPC,"8/5/2022 2 a.m. EDT",0,24,72,0,4308,214
FPC,"8/5/2022 3 a.m. EDT",0,24,72,0,3921,187
FPC,"8/5/2022 4 a.m. EDT",0,23,71,0,3727,189
FPC,"8/5/2022 5 a.m. EDT",0,24,73,0,3682,189
FPC,"8/5/2022 6 a.m. EDT",0,23,72,0,3840,188
FPC,"8/5/2022 7 a.m. EDT",0,23,71,0,4084,188
FPC,"8/5/2022 8 a.m. EDT",103,23,73,0,4316,190
FPC,"8/5/2022 9 a.m. EDT",467,24,73,0,4562,189
FPC,"8/5/2022 10 a.m. EDT",644,24,79,0,5261,226
FPC,"8/5/2022 11 a.m. EDT",718,24,86,0,6017,199
FPC,"8/5/2022 12 p.m. EDT",729,24,86,0,6622,255
FPC,"8/5/2022 1 p.m. EDT",688,25,85,0,7049,327
FPC,"8/5/2022 2 p.m. EDT",622,24,93,0,7394,327
FPC,"8/5/2022 3 p.m. EDT",600,25,93,0,7559,306
FPC,"8/5/2022 4 p.m. EDT",541,24,93,19,7628,305
FPC,"8/5/2022 5 p.m. EDT",486,24,95,46,7709,336
FPC,"8/5/2022 6 p.m. EDT",373,36,95,46,7678,352
FPC,"8/5/2022 7 p.m. EDT",229,22,94,33,7564,258
FPC,"8/5/2022 8 p.m. EDT",62,23,96,31,7445,193
FPC,"8/5/2022 9 p.m. EDT",2,22,94,0,7041,188
FPC,"8/5/2022 10 p.m. EDT",0,22,95,0,6653,189
FPC,"8/5/2022 11 p.m. EDT",0,46,97,0,6042,188
FPC,"8/6/2022 12 a.m. EDT",0,23,94,0,5334,185
FPC,"8/6/2022 1 a.m. EDT",0,24,97,0,4950,211
FPC,"8/6/2022 2 a.m. EDT",0,24,93,0,4375,210
FPC,"8/6/2022 3 a.m. EDT",0,23,96,0,4162,209
FPC,"8/6/2022 4 a.m. EDT",0,24,94,0,3907,210
FPC,"8/6/2022 5 a.m. EDT",0,24,97,0,3782,209
FPC,"8/6/2022 6 a.m. EDT",0,24,95,0,3782,210
FPC,"8/6/2022 7 a.m. EDT",0,24,97,0,3866,208
FPC,"8/6/2022 8 a.m. EDT",79,24,96,0,4113,210
FPC,"8/6/2022 9 a.m. EDT",411,24,95,0,4512,208
FPC,"8/6/2022 10 a.m. EDT",581,25,92,0,5222,250
FPC,"8/6/2022 11 a.m. EDT",611,24,93,0,6014,235
FPC,"8/6/2022 12 p.m. EDT",633,25,93,0,6450,233
FPC,"8/6/2022 1 p.m. EDT",599,25,94,0,6902,246
FPC,"8/6/2022 2 p.m. EDT",614,25,95,0,7012,215
FPC,"8/6/2022 3 p.m. EDT",553,25,94,0,7178,221
FPC,"8/6/2022 4 p.m. EDT",435,25,94,26,7399,255
FPC,"8/6/2022 5 p.m. EDT",316,25,96,51,7525,327
FPC,"8/6/2022 6 p.m. EDT",321,37,95,45,7460,333
FPC,"8/6/2022 7 p.m. EDT",215,23,93,37,7410,255
FPC,"8/6/2022 8 p.m. EDT",46,23,96,19,7374,211
FPC,"8/6/2022 9 p.m. EDT",1,23,93,0,7116,211
FPC,"8/6/2022 10 p.m. EDT",0,24,91,0,6721,209
FPC,"8/6/2022 11 p.m. EDT",0,24,94,0,6023,211
FPC,"8/7/2022 12 a.m. EDT",0,23,97,0,5164,209
FPC,"8/7/2022 1 a.m. EDT",0,23,95,0,4744,210
FPC,"8/7/2022 2 a.m. EDT",0,23,96,0,4238,209
FPC,"8/7/2022 3 a.m. EDT",0,25,94,0,3778,208
FPC,"8/7/2022 4 a.m. EDT",0,24,96,0,3548,210
FPC,"8/7/2022 5 a.m. EDT",0,24,95,0,3445,209
FPC,"8/7/2022 6 a.m. EDT",0,24,97,0,3420,207
FPC,"8/7/2022 7 a.m. EDT",0,24,95,0,3416,209
FPC,"8/7/2022 8 a.m. EDT",80,25,96,0,3647,208
FPC,"8/7/2022 9 a.m. EDT",398,24,96,0,4150,208
FPC,"8/7/2022 10 a.m. EDT",611,24,96,0,4835,227
FPC,"8/7/2022 11 a.m. EDT",713,25,96,0,5605,224
FPC,"8/7/2022 12 p.m. EDT",747,24,96,0,6333,212
FPC,"8/7/2022 1 p.m. EDT",734,24,95,0,6976,219
FPC,"8/7/2022 2 p.m. EDT",661,25,95,0,7332,219
FPC,"8/7/2022 3 p.m. EDT",615,24,98,21,7566,283
FPC,"8/7/2022 4 p.m. EDT",542,24,98,48,7629,400
FPC,"8/7/2022 5 p.m. EDT",430,24,96,52,7693,582
FPC,"8/7/2022 6 p.m. EDT",229,38,96,156,7605,662
FPC,"8/7/2022 7 p.m. EDT",76,23,96,95,7683,587
FPC,"8/7/2022 8 p.m. EDT",25,23,97,25,7435,459
FPC,"8/7/2022 9 p.m. EDT",0,23,98,0,7218,249
FPC,"8/7/2022 10 p.m. EDT",0,22,98,0,6706,208
FPC,"8/7/2022 11 p.m. EDT",0,23,97,0,5875,207
FPC,"8/8/2022 12 a.m. EDT",0,23,96,0,4879,207
FPC,"8/8/2022 1 a.m. EDT",0,22,98,0,4282,210
FPC,"8/8/2022 2 a.m. EDT",0,22,98,0,3795,209
FPC,"8/8/2022 3 a.m. EDT",0,22,96,0,3547,209
FPC,"8/8/2022 4 a.m. EDT",0,23,95,0,3456,209
FPC,"8/8/2022 5 a.m. EDT",0,23,94,0,3434,209
FPC,"8/8/2022 6 a.m. EDT",0,23,98,0,3510,208
FPC,"8/8/2022 7 a.m. EDT",0,23,98,0,3833,210
FPC,"8/8/2022 8 a.m. EDT",82,24,96,0,4190,209
FPC,"8/8/2022 9 a.m. EDT",395,24,94,0,4600,208
FPC,"8/8/2022 10 a.m. EDT",576,23,95,0,5265,212
FPC,"8/8/2022 11 a.m. EDT",613,23,94,0,5859,247
FPC,"8/8/2022 12 p.m. EDT",649,23,94,0,6350,220
FPC,"8/8/2022 1 p.m. EDT",679,23,95,0,6859,245
FPC,"8/8/2022 2 p.m. EDT",637,24,94,0,6858,211
FPC,"8/8/2022 3 p.m. EDT",552,23,94,0,6932,212
FPC,"8/8/2022 4 p.m. EDT",402,23,94,0,7047,218
FPC,"8/8/2022 5 p.m. EDT",314,24,94,0,6946,213
FPC,"8/8/2022 6 p.m. EDT",244,36,95,0,6539,214
FPC,"8/8/2022 7 p.m. EDT",112,24,95,0,6369,211
FPC,"8/8/2022 8 p.m. EDT",32,24,94,0,6213,210
FPC,"8/8/2022 9 p.m. EDT",1,23,96,0,6039,210
FPC,"8/8/2022 10 p.m. EDT",0,23,91,0,5681,210
FPC,"8/8/2022 11 p.m. EDT",0,23,86,0,5163,210
FPC,"8/9/2022 12 a.m. EDT",0,24,93,0,4473,211
FPC,"8/9/2022 1 a.m. EDT",0,23,95,0,4105,207
FPC,"8/9/2022 2 a.m. EDT",0,22,93,0,3619,206
FPC,"8/9/2022 3 a.m. EDT",0,23,94,0,3376,205
FPC,"8/9/2022 4 a.m. EDT",0,23,96,0,3253,206
FPC,"8/9/2022 5 a.m. EDT",0,23,94,0,3262,204
FPC,"8/9/2022 6 a.m. EDT",0,23,95,0,3448,206
FPC,"8/9/2022 7 a.m. EDT",0,23,96,0,3729,206
FPC,"8/9/2022 8 a.m. EDT",66,23,93,0,3829,205
FPC,"8/9/2022 9 a.m. EDT",388,24,91,0,4310,207
FPC,"8/9/2022 10 a.m. EDT",568,24,92,0,4869,205
FPC,"8/9/2022 11 a.m. EDT",671,24,90,0,5302,253
FPC,"8/9/2022 12 p.m. EDT",619,26,93,0,6019,214
FPC,"8/9/2022 1 p.m. EDT",630,25,93,0,6483,206
FPC,"8/9/2022 2 p.m. EDT",360,24,91,0,6826,267
FPC,"8/9/2022 3 p.m. EDT",379,25,92,0,6901,283
FPC,"8/9/2022 4 p.m. EDT",404,24,90,0,6567,277
FPC,"8/9/2022 5 p.m. EDT",321,24,92,0,6202,221
FPC,"8/9/2022 6 p.m. EDT",128,39,91,0,6299,205
FPC,"8/9/2022 7 p.m. EDT",88,25,93,0,6307,235
FPC,"8/9/2022 8 p.m. EDT",28,25,93,0,6339,205
FPC,"8/9/2022 9 p.m. EDT",1,25,95,0,6130,205
FPC,"8/9/2022 10 p.m. EDT",0,23,97,0,5799,205
FPC,"8/9/2022 11 p.m. EDT",0,24,95,0,5264,205
FPC,"8/10/2022 12 a.m. EDT",0,24,92,0,4704,204
FPC,"8/10/2022 1 a.m. EDT",0,24,93,0,4172,203
FPC,"8/10/2022 2 a.m. EDT",0,24,94,0,3678,202
FPC,"8/10/2022 3 a.m. EDT",0,24,94,0,3466,203
FPC,"8/10/2022 4 a.m. EDT",0,24,93,0,3393,201
FPC,"8/10/2022 5 a.m. EDT",0,24,95,0,3402,202
FPC,"8/10/2022 6 a.m. EDT",0,24,94,0,3606,203
FPC,"8/10/2022 7 a.m. EDT",0,25,96,0,3974,202
FPC,"8/10/2022 8 a.m. EDT",46,24,95,0,4047,202
FPC,"8/10/2022 9 a.m. EDT",287,24,93,0,4305,203
FPC,"8/10/2022 10 a.m. EDT",451,25,94,0,4890,204
FPC,"8/10/2022 11 a.m. EDT",631,24,91,0,5461,204
FPC,"8/10/2022 12 p.m. EDT",627,24,95,0,6173,242
FPC,"8/10/2022 1 p.m. EDT",667,25,94,0,6706,208
FPC,"8/10/2022 2 p.m. EDT",560,24,90,6,7033,223
FPC,"8/10/2022 3 p.m. EDT",492,25,90,51,7185,471
FPC,"8/10/2022 4 p.m. EDT",377,25,90,230,7282,687
FPC,"8/10/2022 5 p.m. EDT",387,24,90,360,7292,703
FPC,"8/10/2022 6 p.m. EDT",276,36,93,316,7283,700
FPC,"8/10/2022 7 p.m. EDT",132,25,92,247,7274,705
FPC,"8/10/2022 8 p.m. EDT",44,24,94,84,7095,677
FPC,"8/10/2022 9 p.m. EDT",1,24,94,0,6745,455
FPC,"8/10/2022 10 p.m. EDT",0,24,93,0,6516,238
FPC,"8/10/2022 11 p.m. EDT",0,24,94,0,5730,202
FPC,"8/11/2022 12 a.m. EDT",0,23,95,0,5120,201
FPC,"8/11/2022 1 a.m. EDT",0,24,94,0,4707,196
FPC,"8/11/2022 2 a.m. EDT",0,24,95,0,4274,194
FPC,"8/11/2022 3 a.m. EDT",0,25,94,0,3976,194
FPC,"8/11/2022 4 a.m. EDT",0,24,97,0,3824,194
FPC,"8/11/2022 5 a.m. EDT",0,25,95,0,3793,196
FPC,"8/11/2022 6 a.m. EDT",0,24,97,0,3925,192
FPC,"8/11/2022 7 a.m. EDT",0,25,97,0,4155,196
FPC,"8/11/2022 8 a.m. EDT",41,25,75,0,3960,194
FPC,"8/11/2022 9 a.m. EDT",206,24,53,0,4150,194
FPC,"8/11/2022 10 a.m. EDT",302,24,50,0,4462,194
FPC,"8/11/2022 11 a.m. EDT",233,25,50,0,4706,196
FPC,"8/11/2022 12 p.m. EDT",249,24,48,0,5335,201
FPC,"8/11/2022 1 p.m. EDT",344,25,47,0,5681,198
FPC,"8/11/2022 2 p.m. EDT",398,24,48,0,5921,195
FPC,"8/11/2022 3 p.m. EDT",423,25,52,0,5911,195
FPC,"8/11/2022 4 p.m. EDT",519,24,71,0,5787,196
FPC,"8/11/2022 5 p.m. EDT",348,24,69,0,6051,197
FPC,"8/11/2022 6 p.m. EDT",262,36,64,0,6026,195
FPC,"8/11/2022 7 p.m. EDT",165,24,72,0,6084,198
FPC,"8/11/2022 8 p.m. EDT",86,23,69,0,5858,209
FPC,"8/11/2022 9 p.m. EDT",0,23,71,0,5606,203
FPC,"8/11/2022 10 p.m. EDT",0,24,71,0,5222,201
FPC,"8/11/2022 11 p.m. EDT",0,23,71,0,4787,198
FPC,"8/12/2022 12 a.m. EDT",0,24,70,0,4369,225
FPC,"8/12/2022 1 a.m. EDT",0,25,69,0,4083,200
FPC,"8/12/2022 2 a.m. EDT",0,24,71,0,3783,200
FPC,"8/12/2022 3 a.m. EDT",0,25,69,0,3591,201
FPC,"8/12/2022 4 a.m. EDT",0,25,69,0,3480,200
FPC,"8/12/2022 5 a.m. EDT",0,24,68,0,3459,200
FPC,"8/12/2022 6 a.m. EDT",0,25,70,0,3607,200
FPC,"8/12/2022 7 a.m. EDT",0,25,68,0,3898,202
FPC,"8/12/2022 8 a.m. EDT",27,24,70,0,4151,200
FPC,"8/12/2022 9 a.m. EDT",125,24,68,0,4404,203
FPC,"8/12/2022 10 a.m. EDT",234,25,69,0,4756,201
FPC,"8/12/2022 11 a.m. EDT",431,24,67,0,5096,203
FPC,"8/12/2022 12 p.m. EDT",597,25,67,0,5558,203
FPC,"8/12/2022 1 p.m. EDT",667,26,66,0,6051,213
FPC,"8/12/2022 2 p.m. EDT",696,25,66,0,6617,254
FPC,"8/12/2022 3 p.m. EDT",682,25,67,0,7006,396
FPC,"8/12/2022 4 p.m. EDT",602,26,67,0,7263,606
FPC,"8/12/2022 5 p.m. EDT",553,25,62,0,7308,672
FPC,"8/12/2022 6 p.m. EDT",386,37,64,0,7263,701
FPC,"8/12/2022 7 p.m. EDT",242,24,64,0,7049,692
FPC,"8/12/2022 8 p.m. EDT",48,24,65,0,6931,589
FPC,"8/12/2022 9 p.m. EDT",1,24,64,0,6891,475
FPC,"8/12/2022 10 p.m. EDT",0,24,66,0,6470,347
FPC,"8/12/2022 11 p.m. EDT",0,25,66,0,5981,272
FPC,"8/13/2022 12 a.m. EDT",0,25,65,0,5153,219
FPC,"8/13/2022 1 a.m. EDT",0,26,67,0,4676,200
FPC,"8/13/2022 2 a.m. EDT",0,27,66,0,4354,200
FPC,"8/13/2022 3 a.m. EDT",0,28,66,0,4214,199
FPC,"8/13/2022 4 a.m. EDT",0,28,66,0,3973,198
FPC,"8/13/2022 5 a.m. EDT",0,28,67,0,3818,199
FPC,"8/13/2022 6 a.m. EDT",0,28,68,0,3790,200
FPC,"8/13/2022 7 a.m. EDT",0,26,66,0,3859,198
FPC,"8/13/2022 8 a.m. EDT",33,26,67,0,4087,199
FPC,"8/13/2022 9 a.m. EDT",201,25,66,0,4480,201
FPC,"8/13/2022 10 a.m. EDT",432,24,66,0,4802,200
FPC,"8/13/2022 11 a.m. EDT",562,28,66,0,5256,215
FPC,"8/13/2022 12 p.m. EDT",537,30,66,0,5995,237
FPC,"8/13/2022 1 p.m. EDT",471,29,64,0,6639,293
FPC,"8/13/2022 2 p.m. EDT",536,30,63,0,6719,435
FPC,"8/13/2022 3 p.m. EDT",473,29,62,0,6885,437
FPC,"8/13/2022 4 p.m. EDT",472,30,64,31,7001,583
FPC,"8/13/2022 5 p.m. EDT",323,29,62,40,7022,691
FPC,"8/13/2022 6 p.m. EDT",168,38,64,35,6989,694
FPC,"8/13/2022 7 p.m. EDT",151,30,63,3,6857,643
FPC,"8/13/2022 8 p.m. EDT",48,27,65,0,6715,544
FPC,"8/13/2022 9 p.m. EDT",0,24,66,0,6446,457
FPC,"8/13/2022 10 p.m. EDT",0,23,63,0,6064,315
FPC,"8/13/2022 11 p.m. EDT",0,21,65,0,5537,213
FPC,"8/14/2022 12 a.m. EDT",0,18,65,0,4904,199
FPC,"8/14/2022 1 a.m. EDT",0,18,66,0,4629,188
FPC,"8/14/2022 2 a.m. EDT",0,21,66,0,4096,187
FPC,"8/14/2022 3 a.m. EDT",0,22,67,0,3829,185
FPC,"8/14/2022 4 a.m. EDT",0,22,67,0,3568,186
FPC,"8/14/2022 5 a.m. EDT",0,21,67,0,3450,187
FPC,"8/14/2022 6 a.m. EDT",0,21,69,0,3430,185
FPC,"8/14/2022 7 a.m. EDT",0,20,69,0,3489,187
FPC,"8/14/2022 8 a.m. EDT",54,21,69,0,3593,185
FPC,"8/14/2022 9 a.m. EDT",306,20,66,0,4044,186
FPC,"8/14/2022 10 a.m. EDT",504,21,66,0,4609,187
FPC,"8/14/2022 11 a.m. EDT",621,27,66,0,4997,213
FPC,"8/14/2022 12 p.m. EDT",692,28,66,0,5464,266
FPC,"8/14/2022 1 p.m. EDT",659,31,66,0,5895,378
FPC,"8/14/2022 2 p.m. EDT",636,32,68,0,6004,426
FPC,"8/14/2022 3 p.m. EDT",603,33,64,0,6092,538
FPC,"8/14/2022 4 p.m. EDT",564,32,65,0,6031,560
FPC,"8/14/2022 5 p.m. EDT",508,33,68,0,5994,465
FPC,"8/14/2022 6 p.m. EDT",395,38,65,0,5980,479
FPC,"8/14/2022 7 p.m. EDT",300,35,67,0,6058,443
FPC,"8/14/2022 8 p.m. EDT",93,34,67,0,6223,346
FPC,"8/14/2022 9 p.m. EDT",1,34,66,0,6255,373
FPC,"8/14/2022 10 p.m. EDT",0,34,68,0,5757,415
FPC,"8/14/2022 11 p.m. EDT",0,33,68,0,5114,409
FPC,"8/15/2022 12 a.m. EDT",0,34,66,0,4341,413
FPC,"8/15/2022 1 a.m. EDT",0,34,66,0,4058,393
FPC,"8/15/2022 2 a.m. EDT",0,33,65,0,3677,389
FPC,"8/15/2022 3 a.m. EDT",0,34,68,0,3409,390
FPC,"8/15/2022 4 a.m. EDT",0,33,67,0,3244,407
FPC,"8/15/2022 5 a.m. EDT",0,33,67,0,3243,409
FPC,"8/15/2022 6 a.m. EDT",0,34,69,0,3454,421
FPC,"8/15/2022 7 a.m. EDT",0,34,68,0,3953,411
FPC,"8/15/2022 8 a.m. EDT",82,33,68,0,4342,407
FPC,"8/15/2022 9 a.m. EDT",431,34,68,0,4390,412
FPC,"8/15/2022 10 a.m. EDT",650,33,67,0,4601,410
FPC,"8/15/2022 11 a.m. EDT",715,31,67,0,4921,410
FPC,"8/15/2022 12 p.m. EDT",704,29,66,0,5380,479
FPC,"8/15/2022 1 p.m. EDT",658,29,68,0,5626,760
FPC,"8/15/2022 2 p.m. EDT",628,28,65,0,5795,952
FPC,"8/15/2022 3 p.m. EDT",652,26,67,0,6078,991
FPC,"8/15/2022 4 p.m. EDT",645,27,64,0,6315,1126
FPC,"8/15/2022 5 p.m. EDT",712,27,64,0,6594,1133
FPC,"8/15/2022 6 p.m. EDT",657,37,65,8,6731,1198
FPC,"8/15/2022 7 p.m. EDT",475,27,65,39,6729,1275
FPC,"8/15/2022 8 p.m. EDT",115,27,65,36,6717,1264
FPC,"8/15/2022 9 p.m. EDT",0,28,66,10,6572,1267
FPC,"8/15/2022 10 p.m. EDT",0,27,64,0,6022,1168
FPC,"8/15/2022 11 p.m. EDT",0,28,65,0,5550,882
FPC,"8/16/2022 12 a.m. EDT",0,27,65,0,5029,482
FPC,"8/16/2022 1 a.m. EDT",0,28,66,0,4939,447
FPC,"8/16/2022 2 a.m. EDT",0,28,67,0,4464,447
FPC,"8/16/2022 3 a.m. EDT",0,27,67,0,4193,448
FPC,"8/16/2022 4 a.m. EDT",0,28,69,0,3879,448
FPC,"8/16/2022 5 a.m. EDT",0,29,66,0,3789,448
FPC,"8/16/2022 6 a.m. EDT",0,28,68,0,3941,448
FPC,"8/16/2022 7 a.m. EDT",0,28,69,0,4270,498
FPC,"8/16/2022 8 a.m. EDT",53,28,69,0,4397,481
FPC,"8/16/2022 9 a.m. EDT",323,28,70,0,4703,454
FPC,"8/16/2022 10 a.m. EDT",540,18,66,0,5153,498
FPC,"8/16/2022 11 a.m. EDT",659,10,66,0,5533,498
