BA Code,Timestamp (Hour Ending),Demand (MWh),Demand Forecast (MWh),Net Generation (MWh),Total Interchange (MWh)
SOCO,"1/1/2022, Central Time",534264,529744,531511,-2753
SOCO,"1/2/2022, Central Time",525832,514534,537451,11619
SOCO,"1/3/2022, Central Time",710173,674557,710500,327
SOCO,"1/4/2022, Central Time",752587,738000,745310,-7277
SOCO,"1/5/2022, Central Time",659666,658132,655489,-4177
SOCO,"1/6/2022, Central Time",666980,667939,687093,20113
SOCO,"1/7/2022, Central Time",751931,753992,748434,-3497
SOCO,"1/8/2022, Central Time",702540,706513,694018,-8522
SOCO,"1/9/2022, Central Time",586553,589796,582972,-3581
SOCO,"1/10/2022, Central Time",663661,672388,673690,10029
SOCO,"1/11/2022, Central Time",754831,746262,767560,12729
SOCO,"1/12/2022, Central Time",745436,740787,751394,5958
SOCO,"1/13/2022, Central Time",696341,694553,700956,4615
SOCO,"1/14/2022, Central Time",668182,670223,678654,10472
SOCO,"1/15/2022, Central Time",654003,666107,656837,2834
SOCO,"1/16/2022, Central Time",734333,734736,747841,13508
SOCO,"1/17/2022, Central Time",792674,794887,800596,7922
SOCO,"1/18/2022, Central Time",783029,778574,796839,13810
SOCO,"1/19/2022, Central Time",694625,686984,713568,18943
SOCO,"1/20/2022, Central Time",700588,721212,730866,30278
SOCO,"1/21/2022, Central Time",844184,855835,846546,2362
SOCO,"1/22/2022, Central Time",804906,807617,817614,12708
SOCO,"1/23/2022, Central Time",807242,805203,818270,11028
SOCO,"1/24/2022, Central Time",760600,770369,757654,-2946
SOCO,"1/25/2022, Central Time",680382,688910,694785,14403
SOCO,"1/26/2022, Central Time",730482,737533,762974,32492
SOCO,"1/27/2022, Central Time",750794,756037,765448,14654
SOCO,"1/28/2022, Central Time",769653,762379,792381,22728
SOCO,"1/29/2022, Central Time",838239,846091,843221,4982
SOCO,"1/30/2022, Central Time",768940,773667,780368,11428
SOCO,"1/31/2022, Central Time",714383,717674,727056,12673
SOCO,"2/1/2022, Central Time",696119,701420,681828,-14291
SOCO,"2/2/2022, Central Time",639136,642177,631633,-7503
SOCO,"2/3/2022, Central Time",600477,599573,608445,7968
SOCO,"2/4/2022, Central Time",667822,670885,676849,9027
SOCO,"2/5/2022, Central Time",754826,764415,753320,-1506
SOCO,"2/6/2022, Central Time",730572,733548,721059,-9513
SOCO,"2/7/2022, Central Time",742157,742000,742817,660
SOCO,"2/8/2022, Central Time",734326,724583,732036,-2290
SOCO,"2/9/2022, Central Time",725935,732358,716108,-9827
SOCO,"2/10/2022, Central Time",677819,677084,675494,-2325
SOCO,"2/11/2022, Central Time",641090,637082,634688,-6402
SOCO,"2/12/2022, Central Time",583467,589519,573857,-9610
SOCO,"2/13/2022, Central Time",643411,646654,649447,6036
SOCO,"2/14/2022, Central Time",736123,722855,740726,4603
SOCO,"2/15/2022, Central Time",699576,688140,708728,9152
SOCO,"2/16/2022, Central Time",618826,621995,617889,-937
SOCO,"2/17/2022, Central Time",573061,574769,577765,4704
SOCO,"2/18/2022, Central Time",621563,619466,642685,21122
SOCO,"2/19/2022, Central Time",671157,655849,684968,13811
SOCO,"2/20/2022, Central Time",632641,630145,640822,8181
SOCO,"2/21/2022, Central Time",616612,610216,619075,2463
SOCO,"2/22/2022, Central Time",584007,587838,591518,7511
SOCO,"2/23/2022, Central Time",577103,570529,594439,17336
SOCO,"2/24/2022, Central Time",580094,570022,599950,19856
SOCO,"2/25/2022, Central Time",568008,558741,597388,29380
SOCO,"2/26/2022, Central Time",574271,569741,605289,31018
SOCO,"2/27/2022, Central Time",566774,557910,597121,30347
SOCO,"2/28/2022, Central Time",609832,596799,641054,31222
SOCO,"3/1/2022, Central Time",621369,609863,645226,23857
SOCO,"3/2/2022, Central Time",604446,595213,634104,29658
SOCO,"3/3/2022, Central Time",580529,576364,602395,21866
SOCO,"3/4/2022, Central Time",563314,555854,585040,21726
SOCO,"3/5/2022, Central Time",525367,518022,529019,3652
SOCO,"3/6/2022, Central Time",531735,522310,538586,6851
SOCO,"3/7/2022, Central Time",571044,570938,589105,18061
SOCO,"3/8/2022, Central Time",590159,573739,624375,34216
SOCO,"3/9/2022, Central Time",594289,583006,620672,26383
SOCO,"3/10/2022, Central Time",588245,578627,608545,20300
SOCO,"3/11/2022, Central Time",575452,561825,610049,34597
SOCO,"3/12/2022, Central Time",681936,680972,695947,14011
SOCO,"3/13/2022, Central Time",684491,669847,687401,2910
SOCO,"3/14/2022, Central Time",662243,659724,657639,-4604
SOCO,"3/15/2022, Central Time",588378,582426,575963,-12415
SOCO,"3/16/2022, Central Time",571231,561014,560715,-10516
SOCO,"3/17/2022, Central Time",572719,567962,570538,-2181
SOCO,"3/18/2022, Central Time",571545,562302,566841,-4704
SOCO,"3/19/2022, Central Time",521251,507217,524611,3360
SOCO,"3/20/2022, Central Time",533761,523920,530161,-3600
SOCO,"3/21/2022, Central Time",576803,564735,579284,2481
SOCO,"3/22/2022, Central Time",566773,559298,573681,6908
SOCO,"3/23/2022, Central Time",563386,555549,570051,6665
SOCO,"3/24/2022, Central Time",553326,550373,555943,2617
SOCO,"3/25/2022, Central Time",560318,548425,554325,-5993
SOCO,"3/26/2022, Central Time",537946,533055,544401,6455
SOCO,"3/27/2022, Central Time",534908,526975,534405,-503
SOCO,"3/28/2022, Central Time",576487,560949,582361,5874
SOCO,"3/29/2022, Central Time",579559,570907,586763,7204
SOCO,"3/30/2022, Central Time",582249,569093,584867,2618
SOCO,"3/31/2022, Central Time",564757,557118,563960,-797
SOCO,"4/1/2022, Central Time",543750,541143,543622,-128
SOCO,"4/2/2022, Central Time",520680,520057,534648,13968
SOCO,"4/3/2022, Central Time",517695,506491,529050,11355
SOCO,"4/4/2022, Central Time",565756,556836,579641,13885
SOCO,"4/5/2022, Central Time",569410,557087,571151,1741
SOCO,"4/6/2022, Central Time",588809,587223,594189,5380
SOCO,"4/7/2022, Central Time",558099,556438,580784,22685
SOCO,"4/8/2022, Central Time",566320,557918,584568,18248
SOCO,"4/9/2022, Central Time",575965,571049,587512,11547
SOCO,"4/10/2022, Central Time",562698,547281,570026,7328
SOCO,"4/11/2022, Central Time",561670,556926,569567,7897
SOCO,"4/12/2022, Central Time",591051,584617,593575,2524
SOCO,"4/13/2022, Central Time",598397,586429,596801,-1596
SOCO,"4/14/2022, Central Time",582936,569268,577695,-5241
SOCO,"4/15/2022, Central Time",554142,556639,549754,-4388
SOCO,"4/16/2022, Central Time",534510,536496,522683,-11827
SOCO,"4/17/2022, Central Time",527555,514548,525577,-1978
SOCO,"4/18/2022, Central Time",556235,557735,575640,19405
SOCO,"4/19/2022, Central Time",562075,555738,578159,16084
SOCO,"4/20/2022, Central Time",568492,559669,584968,16476
SOCO,"4/21/2022, Central Time",580523,566580,589402,8879
SOCO,"4/22/2022, Central Time",599080,591197,608452,9372
SOCO,"4/23/2022, Central Time",573360,561103,579835,6475
SOCO,"4/24/2022, Central Time",581064,560651,593780,12716
SOCO,"4/25/2022, Central Time",643633,630802,661169,17536
SOCO,"4/26/2022, Central Time",609490,597008,627703,18213
SOCO,"4/27/2022, Central Time",584950,574330,597180,12230
SOCO,"4/28/2022, Central Time",587804,583501,602208,14404
SOCO,"4/29/2022, Central Time",591964,583067,600164,8200
SOCO,"4/30/2022, Central Time",588309,572982,606327,18018
SOCO,"5/1/2022, Central Time",601737,587844,620554,18817
SOCO,"5/2/2022, Central Time",680817,665115,694918,14101
SOCO,"5/3/2022, Central Time",702968,690358,717748,14780
SOCO,"5/4/2022, Central Time",713290,697056,697907,-15383
SOCO,"5/5/2022, Central Time",726071,719718,718272,-7799
SOCO,"5/6/2022, Central Time",661812,648866,656058,-5754
SOCO,"5/7/2022, Central Time",563417,559111,554402,-9015
SOCO,"5/8/2022, Central Time",545482,535623,547636,2154
SOCO,"5/9/2022, Central Time",598470,586231,601426,2956
SOCO,"5/10/2022, Central Time",627629,617064,636020,8391
SOCO,"5/11/2022, Central Time",660832,650400,683859,23027
SOCO,"5/12/2022, Central Time",681661,670024,707080,25419
SOCO,"5/13/2022, Central Time",652543,642882,683239,30696
SOCO,"5/14/2022, Central Time",640511,616525,671156,30645
SOCO,"5/15/2022, Central Time",649840,640482,671451,21611
SOCO,"5/16/2022, Central Time",712186,692267,728553,16367
SOCO,"5/17/2022, Central Time",704891,693970,721170,16279
SOCO,"5/18/2022, Central Time",732881,723268,766500,33619
SOCO,"5/19/2022, Central Time",792918,776085,829424,36506
SOCO,"5/20/2022, Central Time",779188,764448,821395,42207
SOCO,"5/21/2022, Central Time",728594,715665,758866,30272
SOCO,"5/22/2022, Central Time",695982,677882,701332,5350
SOCO,"5/23/2022, Central Time",672436,660795,676806,4370
SOCO,"5/24/2022, Central Time",700269,684113,686275,-13994
SOCO,"5/25/2022, Central Time",665304,649326,665905,601
SOCO,"5/26/2022, Central Time",652021,631736,644547,-7474
SOCO,"5/27/2022, Central Time",663498,654097,673338,9840
SOCO,"5/28/2022, Central Time",624625,614573,636430,11805
SOCO,"5/29/2022, Central Time",644614,637869,646152,1538
SOCO,"5/30/2022, Central Time",688864,684122,695584,6720
SOCO,"5/31/2022, Central Time",746901,743455,766925,20024
SOCO,"6/1/2022, Central Time",782142,780777,799967,17825
SOCO,"6/2/2022, Central Time",739325,786749,755176,15851
SOCO,"6/3/2022, Central Time",748223,735848,757971,9748
SOCO,"6/4/2022, Central Time",698327,692279,708671,10344
SOCO,"6/5/2022, Central Time",686203,678033,702402,16199
SOCO,"6/6/2022, Central Time",735602,721022,767160,31558
SOCO,"6/7/2022, Central Time",767975,752183,804732,36757
SOCO,"6/8/2022, Central Time",773473,757436,809638,36165
SOCO,"6/9/2022, Central Time",773062,759802,795010,21948
SOCO,"6/10/2022, Central Time",726353,716541,746549,20196
SOCO,"6/11/2022, Central Time",732397,715978,742684,10287
SOCO,"6/12/2022, Central Time",788989,766269,800705,11716
SOCO,"6/13/2022, Central Time",897417,879383,919850,22433
SOCO,"6/14/2022, Central Time",897592,884855,919379,21787
SOCO,"6/15/2022, Central Time",900630,891027,932289,31659
SOCO,"6/16/2022, Central Time",910164,906232,939710,29546
SOCO,"6/17/2022, Central Time",885593,885101,915372,29779
SOCO,"6/18/2022, Central Time",817361,800178,832551,15190
SOCO,"6/19/2022, Central Time",735516,716861,745787,10271
SOCO,"6/20/2022, Central Time",790070,786416,804672,14602
SOCO,"6/21/2022, Central Time",844031,838966,865315,21284
SOCO,"6/22/2022, Central Time",894050,887246,923698,29648
SOCO,"6/23/2022, Central Time",928228,909927,943789,15561
SOCO,"6/24/2022, Central Time",888921,872658,908925,20004
SOCO,"6/25/2022, Central Time",813965,800674,830910,16945
SOCO,"6/26/2022, Central Time",779643,780681,804136,24493
SOCO,"6/27/2022, Central Time",803911,787532,832804,28893
SOCO,"6/28/2022, Central Time",786238,774250,796268,10030
SOCO,"6/29/2022, Central Time",776058,767068,792722,16664
SOCO,"6/30/2022, Central Time",788163,765371,806852,18689
SOCO,"7/1/2022, Central Time",760869,742776,786674,25805
SOCO,"7/2/2022, Central Time",753889,743285,771044,17155
SOCO,"7/3/2022, Central Time",757867,756268,770210,12343
SOCO,"7/4/2022, Central Time",776769,762300,780578,3809
SOCO,"7/5/2022, Central Time",841005,816898,852424,11419
SOCO,"7/6/2022, Central Time",892405,866458,911191,18786
SOCO,"7/7/2022, Central Time",886587,872426,897602,11015
SOCO,"7/8/2022, Central Time",867487,850762,880123,12636
SOCO,"7/9/2022, Central Time",782407,758236,793133,10726
SOCO,"7/10/2022, Central Time",756378,732345,757932,1554
SOCO,"7/11/2022, Central Time",770626,766848,791201,20575
SOCO,"7/12/2022, Central Time",791425,774596,816976,25551
SOCO,"7/13/2022, Central Time",754061,746591,768172,14111
SOCO,"7/14/2022, Central Time",740526,729569,750625,10099
SOCO,"7/15/2022, Central Time",757054,741790,761031,3977
SOCO,"7/16/2022, Central Time",736263,713063,745247,8984
SOCO,"7/17/2022, Central Time",743971,728570,758925,14954
SOCO,"7/18/2022, Central Time",781378,776374,793585,12207
SOCO,"7/19/2022, Central Time",754175,773230,787717,33542
SOCO,"7/20/2022, Central Time",808973,791748,831318,22345
SOCO,"7/21/2022, Central Time",769585,770501,791292,21707
SOCO,"7/22/2022, Central Time",759416,748149,781281,21865
SOCO,"7/23/2022, Central Time",748661,731443,744848,-3813
SOCO,"7/24/2022, Central Time",759553,745803,765621,6068
SOCO,"7/25/2022, Central Time",790297,781963,810247,19950
SOCO,"7/26/2022, Central Time",816249,800555,818305,2056
SOCO,"7/27/2022, Central Time",832185,823077,838058,5873
SOCO,"7/28/2022, Central Time",833936,825642,831470,-2466
SOCO,"7/29/2022, Central Time",818503,806741,818507,4
SOCO,"7/30/2022, Central Time",743247,733967,714404,-28843
SOCO,"7/31/2022, Central Time",745131,729081,711721,-33410
SOCO,"8/1/2022, Central Time",749672,752215,747015,-2657
SOCO,"8/2/2022, Central Time",787326,773922,770983,-16343
SOCO,"8/3/2022, Central Time",771602,769558,771084,-518
SOCO,"8/4/2022, Central Time",780279,772008,771965,-8314
SOCO,"8/5/2022, Central Time",794097,795776,789688,-4409
SOCO,"8/6/2022, Central Time",750849,748175,763615,12766
SOCO,"8/7/2022, Central Time",733963,720079,754491,20528
SOCO,"8/8/2022, Central Time",757367,745910,785377,28010
SOCO,"8/9/2022, Central Time",760087,756689,791742,31655
SOCO,"8/10/2022, Central Time",736073,737283,772874,36801
SOCO,"8/11/2022, Central Time",726109,723117,749335,23226
SOCO,"8/12/2022, Central Time",738269,727235,742965,4696
SOCO,"8/13/2022, Central Time",690762,676341,698515,7753
SOCO,"8/14/2022, Central Time",702849,686289,714251,11402
SOCO,"8/15/2022, Central Time",772004,772748,780422,8418
SOCO,"8/16/2022, Central Time",758304,753171,766118,7814
SOCO,"8/17/2022, Central Time",706362,702144,711115,4753
SOCO,"8/18/2022, Central Time",699510,692744,716328,16818
SOCO,"8/19/2022, Central Time",685884,674357,704598,18714
SOCO,"8/20/2022, Central Time",698365,685804,714734,16369
SOCO,"8/21/2022, Central Time",681404,670718,700458,19054
SOCO,"8/22/2022, Central Time",706817,696611,734098,27281
SOCO,"8/23/2022, Central Time",713572,707272,740713,27141
SOCO,"8/24/2022, Central Time",699972,701444,726375,26403
SOCO,"8/25/2022, Central Time",690624,693636,723542,32918
SOCO,"8/26/2022, Central Time",726090,717799,748258,22168
SOCO,"8/27/2022, Central Time",722337,717039,733655,11318
SOCO,"8/28/2022, Central Time",722476,706575,735842,13366
SOCO,"8/29/2022, Central Time",768860,757943,791581,22721
SOCO,"8/30/2022, Central Time",751120,738585,786086,34966
SOCO,"8/31/2022, Central Time",760818,766894,779537,18719
SOCO,"9/1/2022, Central Time",745297,748976,762871,17574
SOCO,"9/2/2022, Central Time",727670,720490,756173,28503
SOCO,"9/3/2022, Central Time",693018,680555,719205,26187
SOCO,"9/4/2022, Central Time",643123,628881,672153,29030
SOCO,"9/5/2022, Central Time",661774,659185,678166,16392
SOCO,"9/6/2022, Central Time",726100,706895,747941,21841
SOCO,"9/7/2022, Central Time",733347,721264,760592,27245
SOCO,"9/8/2022, Central Time",703592,689382,721709,18117
SOCO,"9/9/2022, Central Time",646854,634937,666402,19548
SOCO,"9/10/2022, Central Time",609695,603975,623706,14011
SOCO,"9/11/2022, Central Time",648738,632061,660282,11544
SOCO,"9/12/2022, Central Time",685038,674860,695004,9966
SOCO,"9/13/2022, Central Time",626469,622718,639219,12750
SOCO,"9/14/2022, Central Time",629741,616111,648147,18406
SOCO,"9/15/2022, Central Time",647289,644714,670025,22736
SOCO,"9/16/2022, Central Time",635312,639829,655714,20402
SOCO,"9/17/2022, Central Time",619939,610415,640086,20147
SOCO,"9/18/2022, Central Time",621132,618063,641935,20803
SOCO,"9/19/2022, Central Time",677279,670174,709397,32118
SOCO,"9/20/2022, Central Time",721683,722347,752269,30586
SOCO,"9/21/2022, Central Time",749644,744306,774304,24660
SOCO,"9/22/2022, Central Time",750536,750904,759511,8975
SOCO,"9/23/2022, Central Time",617631,608276,631579,13948
SOCO,"9/24/2022, Central Time",567358,561925,587405,20047
SOCO,"9/25/2022, Central Time",581432,567679,593739,12307
SOCO,"9/26/2022, Central Time",634416,628842,635176,760
SOCO,"9/27/2022, Central Time",563335,548730,579307,15972
SOCO,"9/28/2022, Central Time",541987,528675,551541,9554
SOCO,"9/29/2022, Central Time",532079,522790,541919,9840
SOCO,"9/30/2022, Central Time",529601,521106,535985,6384
SOCO,"10/1/2022, Central Time",514137,497867,524949,10812
SOCO,"10/2/2022, Central Time",512415,494883,524979,12564
SOCO,"10/3/2022, Central Time",549647,547517,557721,8074
SOCO,"10/4/2022, Central Time",560927,548328,570404,9477
SOCO,"10/5/2022, Central Time",556792,546303,566798,10006
SOCO,"10/6/2022, Central Time",562390,551122,571256,8866
SOCO,"10/7/2022, Central Time",565733,554990,557472,-8261
SOCO,"10/8/2022, Central Time",521733,504589,521499,-234
SOCO,"10/9/2022, Central Time",497646,484760,501174,3528
SOCO,"10/10/2022, Central Time",542737,531880,547171,4434
SOCO,"10/11/2022, Central Time",567447,551679,558831,-8616
SOCO,"10/12/2022, Central Time",571240,562907,565057,-6183
SOCO,"10/13/2022, Central Time",566583,559726,549548,-17035
SOCO,"10/14/2022, Central Time",524149,519504,525081,932
SOCO,"10/15/2022, Central Time",507084,501789,522012,14928
SOCO,"10/16/2022, Central Time",513347,502531,513862,515
SOCO,"10/17/2022, Central Time",552346,545019,549361,-2985
SOCO,"10/18/2022, Central Time",556445,548952,564685,8240
SOCO,"10/19/2022, Central Time",598362,589644,599516,1154
SOCO,"10/20/2022, Central Time",602355,595203,601425,-930
SOCO,"10/21/2022, Central Time",572972,564230,580062,7090
SOCO,"10/22/2022, Central Time",519314,508678,521475,2161
SOCO,"10/23/2022, Central Time",505486,495267,506176,690
SOCO,"10/24/2022, Central Time",548479,540854,562915,14436
SOCO,"10/25/2022, Central Time",550886,536123,575411,24525
SOCO,"10/26/2022, Central Time",538556,528343,566989,28433
SOCO,"10/27/2022, Central Time",544786,538865,571555,26769
SOCO,"10/28/2022, Central Time",526254,523247,544989,18735
SOCO,"10/29/2022, Central Time",494710,486020,512529,17819
SOCO,"10/30/2022, Central Time",491266,477857,504790,13524
SOCO,"10/31/2022, Central Time",535681,534648,551872,16191
SOCO,"11/1/2022, Central Time",541143,529350,543440,2297
SOCO,"11/2/2022, Central Time",543720,537612,551473,7753
SOCO,"11/3/2022, Central Time",548814,544824,562113,13299
SOCO,"11/4/2022, Central Time",540589,525381,549294,8705
SOCO,"11/5/2022, Central Time",516942,509406,521380,4438
SOCO,"11/6/2022, Central Time",562273,,557788,-4485
SOCO,"11/7/2022, Central Time",596897,593709,591935,-4962
SOCO,"11/8/2022, Central Time",585662,586340,584540,-1122
SOCO,"11/9/2022, Central Time",532089,515458,550771,18682
SOCO,"11/10/2022, Central Time",538498,524471,551208,12710
SOCO,"11/11/2022, Central Time",536769,526538,550764,13995
SOCO,"11/12/2022, Central Time",510443,502589,541304,30861
SOCO,"11/13/2022, Central Time",572591,565690,592058,19467
SOCO,"11/14/2022, Central Time",642386,652376,640363,-2023
SOCO,"11/15/2022, Central Time",605146,602049,613646,8500
SOCO,"11/16/2022, Central Time",626772,614603,621531,-5241
SOCO,"11/17/2022, Central Time",695947,688355,653986,-41961
SOCO,"11/18/2022, Central Time",706952,709849,667609,-39343
SOCO,"11/19/2022, Central Time",642412,640451,641985,-427
SOCO,"11/20/2022, Central Time",652166,635343,668543,16377
SOCO,"11/21/2022, Central Time",692538,692189,703794,11256
SOCO,"11/22/2022, Central Time",607940,595788,628140,20200
SOCO,"11/23/2022, Central Time",573930,567243,604121,30191
SOCO,"11/24/2022, Central Time",493553,500658,514647,21094
SOCO,"11/25/2022, Central Time",483890,475400,499547,15657
SOCO,"11/26/2022, Central Time",487919,481014,511045,23126
SOCO,"11/27/2022, Central Time",486386,475271,505833,19447
SOCO,"11/28/2022, Central Time",553961,548721,574000,20039
SOCO,"11/29/2022, Central Time",577300,570867,583183,5883
SOCO,"11/30/2022, Central Time",561745,549453,577680,15935
SOCO,"12/1/2022, Central Time",654574,637758,658423,3849
SOCO,"12/2/2022, Central Time",618505,616187,631902,13397
SOCO,"12/3/2022, Central Time",531478,525387,558560,27082
SOCO,"12/4/2022, Central Time",524837,517195,562994,38157
SOCO,"12/5/2022, Central Time",580531,571922,603289,22758
SOCO,"12/6/2022, Central Time",582032,575371,602586,20554
SOCO,"12/7/2022, Central Time",565335,556611,590428,25093
SOCO,"12/8/2022, Central Time",552327,551978,580242,27915
SOCO,"12/9/2022, Central Time",543159,538392,568722,25563
SOCO,"12/10/2022, Central Time",519885,508444,536507,16622
SOCO,"12/11/2022, Central Time",527911,517179,539446,11535
SOCO,"12/12/2022, Central Time",564695,556575,563136,-1559
SOCO,"12/13/2022, Central Time",592104,581026,577668,-14436
SOCO,"12/14/2022, Central Time",614420,603530,597960,-16460
SOCO,"12/15/2022, Central Time",593151,588548,577746,-15405
SOCO,"12/16/2022, Central Time",650573,644149,643729,-6844
SOCO,"12/17/2022, Central Time",640236,630653,640595,359
SOCO,"12/18/2022, Central Time",690504,682338,684296,-6208
SOCO,"12/19/2022, Central Time",743423,736346,726653,-16770
SOCO,"12/20/2022, Central Time",709421,701988,707838,-1583
SOCO,"12/21/2022, Central Time",693347,683236,690866,-2481
SOCO,"12/22/2022, Central Time",665459,658182,661959,-3500
SOCO,"12/23/2022, Central Time",881072,872551,870430,-10642
SOCO,"12/24/2022, Central Time",984519,970135,967466,-17053
SOCO,"12/25/2022, Central Time",853472,835527,855929,2457
SOCO,"12/26/2022, Central Time",818934,824691,829227,10293
SOCO,"12/27/2022, Central Time",743100,733314,758830,15730
SOCO,"12/28/2022, Central Time",719513,711553,728844,9331
SOCO,"12/29/2022, Central Time",590513,582585,591627,1114
SOCO,"12/30/2022, Central Time",539407,540236,547524,8117
SOCO,"12/31/2022, Central Time",499898,501999,510113,10215